,enumerator,family,family_2,misc1,misc2,misc3,file,path
2102,Wina (WS),Rubiaceae,Coffea congensis,,,,Conformer3D_CID_5283638.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea congensis/Conformer3D_CID_5283638.sdf
2103,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_222284.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_222284.sdf
2104,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_190.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_190.sdf
2105,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_2519.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_2519.sdf
2106,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_2153.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_2153.sdf
2107,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_64959.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_64959.sdf
2108,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_68374.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_68374.sdf
2109,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_73323.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_73323.sdf
2110,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_23724732.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_23724732.sdf
2111,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_4687.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_4687.sdf
2112,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_5429.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_5429.sdf
2113,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_12795736.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_12795736.sdf
2114,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_5283638.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_5283638.sdf
2115,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_70639.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_70639.sdf
2116,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_75324.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_75324.sdf
2117,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_15872156.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_15872156.sdf
2118,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_53442267.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_53442267.sdf
2119,Wina (WS),Rubiaceae,Coffea liberica,,,,Conformer3D_CID_46926249.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea liberica/Conformer3D_CID_46926249.sdf
2120,Wina (WS),Rubiaceae,Coffea Excelsa,,,,Conformer3D_CID_2519.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea Excelsa/Conformer3D_CID_2519.sdf
2121,Wina (WS),Rubiaceae,Coffea Robusta,,,,Conformer3D_CID_10052718.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Coffea Robusta/Conformer3D_CID_10052718.sdf
2122,Wina (WS),Rubiaceae,Gardenia tubifera,,,,Conformer3D_CID_16099423.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia tubifera/Conformer3D_CID_16099423.sdf
2123,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_107848.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_107848.sdf
2124,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_442424.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_442424.sdf
2125,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_6251.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_6251.sdf
2126,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_5281188.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_5281188.sdf
2127,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_442423.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_442423.sdf
2128,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_118701382.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_118701382.sdf
2129,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_46173850.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_46173850.sdf
2130,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_21633105.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_21633105.sdf
2131,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_11948668.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_11948668.sdf
2132,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_5320582.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_5320582.sdf
2133,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_185774.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_185774.sdf
2134,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_11105753.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_11105753.sdf
2135,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_10611205.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_10611205.sdf
2136,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_102596099.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_102596099.sdf
2137,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_95789921.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_95789921.sdf
2138,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_24896698.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_24896698.sdf
2139,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_98050833.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_98050833.sdf
2140,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_102507168.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_102507168.sdf
2141,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_102596096 (1).sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_102596096 (1).sdf
2142,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_102596096.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_102596096.sdf
2143,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_102596097.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_102596097.sdf
2144,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_11631807.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_11631807.sdf
2145,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_3082301.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_3082301.sdf
2146,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_102861.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_102861.sdf
2147,Wina (WS),Rubiaceae,Gardenia Jasminoides,,,,Conformer3D_CID_16592.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Gardenia Jasminoides/Conformer3D_CID_16592.sdf
2148,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_107848.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_107848.sdf
2149,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_442424.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_442424.sdf
2150,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_442423.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_442423.sdf
2151,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_118701382.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_118701382.sdf
2152,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_11948668.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_11948668.sdf
2153,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_78384968.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_78384968.sdf
2154,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_12310086.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_12310086.sdf
2155,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_443354.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_443354.sdf
2156,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_101675239.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_101675239.sdf
2157,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_11690334.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_11690334.sdf
2158,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_11495491.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_11495491.sdf
2159,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_11692460.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_11692460.sdf
2160,Wina (WS),Rubiaceae,Genipa americana,,,,Conformer3D_CID_11570273.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Genipa americana/Conformer3D_CID_11570273.sdf
2161,Wina (WS),Rubiaceae,Hedyotis auricularia,,,,Conformer3D_CID_441990.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Hedyotis auricularia/Conformer3D_CID_441990.sdf
2162,Wina (WS),Rubiaceae,Hedyotis capitellata,,,,Conformer3D_CID_5280460.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Hedyotis capitellata/Conformer3D_CID_5280460.sdf
2163,Wina (WS),Rubiaceae,Hedyotis capitellata,,,,Conformer3D_CID_32209 (1).sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Hedyotis capitellata/Conformer3D_CID_32209 (1).sdf
2164,Wina (WS),Rubiaceae,Hedyotis capitellata,,,,Conformer3D_CID_124062.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Hedyotis capitellata/Conformer3D_CID_124062.sdf
2165,Wina (WS),Rubiaceae,Hedyotis capitellata,,,,Conformer3D_CID_11472794.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Hedyotis capitellata/Conformer3D_CID_11472794.sdf
2166,Wina (WS),Rubiaceae,Hedyotis capitellata,,,,Conformer3D_CID_11301771.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Hedyotis capitellata/Conformer3D_CID_11301771.sdf
2167,Wina (WS),Rubiaceae,Hedyotis capitellata,,,,Conformer3D_CID_101012972.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Hedyotis capitellata/Conformer3D_CID_101012972.sdf
2168,Wina (WS),Rubiaceae,Hedyotis capitellata,,,,Conformer3D_CID_101012973.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Hedyotis capitellata/Conformer3D_CID_101012973.sdf
2169,Wina (WS),Rubiaceae,Hedyotis capitellata,,,,Conformer3D_CID_101741040.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Hedyotis capitellata/Conformer3D_CID_101741040.sdf
2170,Wina (WS),Rubiaceae,Hedyotis capitellata,,,,Conformer3D_CID_101741041.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Hedyotis capitellata/Conformer3D_CID_101741041.sdf
2171,Wina (WS),Rubiaceae,Hedyotis Corymbosa,,,,Conformer3D_CID_5280794.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Hedyotis Corymbosa/Conformer3D_CID_5280794.sdf
2172,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_3034396.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_3034396.sdf
2173,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_11416867.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_11416867.sdf
2174,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_3000341.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_3000341.sdf
2175,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_44568160.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_44568160.sdf
2176,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_10475115.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_10475115.sdf
2177,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_10091424.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_10091424.sdf
2178,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_10948612.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_10948612.sdf
2179,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_11726520.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_11726520.sdf
2180,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_101804033.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_101804033.sdf
2181,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_3037048.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_3037048.sdf
2182,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_5379743.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_5379743.sdf
2183,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_3037629.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_3037629.sdf
2184,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_15560576.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_15560576.sdf
2185,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_101297622.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_101297622.sdf
2186,Wina (WS),Rubiaceae,Mitragyna speciosa,,,,Conformer3D_CID_57856495.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Mitragyna speciosa/Conformer3D_CID_57856495.sdf
2187,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_10494.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_10494.sdf
2188,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_64945.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_64945.sdf
2189,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_124062.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_124062.sdf
2190,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_135407639.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_135407639.sdf
2191,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_137705081.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_137705081.sdf
2192,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_5281425.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_5281425.sdf
2193,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_5280460 (1) (1).sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_5280460 (1) (1).sdf
2194,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_5280460 (1).sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_5280460 (1).sdf
2195,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_1183.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_1183.sdf
2196,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_5280536.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_5280536.sdf
2197,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_6293.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_6293.sdf
2198,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_80103.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_80103.sdf
2199,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_442756.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_442756.sdf
2200,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_84298.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_84298.sdf
2201,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_5280435.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_5280435.sdf
2202,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_222284 (3).sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_222284 (3).sdf
2203,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_5280863 (3).sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_5280863 (3).sdf
2204,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_5318767 (1).sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_5318767 (1).sdf
2205,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_5353915.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_5353915.sdf
2206,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_5280805 (2).sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_5280805 (2).sdf
2207,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_10639.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_10639.sdf
2208,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_1032882.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_1032882.sdf
2209,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_9930064.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_9930064.sdf
2210,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_21146079.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_21146079.sdf
2211,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_11968867.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_11968867.sdf
2212,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_194183.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_194183.sdf
2213,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_16203752.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_16203752.sdf
2214,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_20055826.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_20055826.sdf
2215,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_160474.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_160474.sdf
2216,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_12315350.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_12315350.sdf
2217,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_73299.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_73299.sdf
2218,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_12315077.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_12315077.sdf
2219,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_96191.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_96191.sdf
2220,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_11492213.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_11492213.sdf
2221,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_482558.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_482558.sdf
2222,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_160712.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_160712.sdf
2223,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_101415479.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_101415479.sdf
2224,Wina (WS),Rubiaceae,Morinda citrifolia,,,,Conformer3D_CID_637304.sdf,drive/My Drive/Database Ligan Covid-19/Wina (WS)/Rubiaceae/Morinda citrifolia/Conformer3D_CID_637304.sdf
